1  32.4779
2  30.5991
3  29.2861
4  26.8145
5  26.5235
6  24.3476
7  24.014
8  24.014
9  22.1907
10  22.1907
11  21.5318
12  20.8393
13  20.5286
14  20.2649
15  20.1108
16  19.0508
17  19.0508
18  19.0309
19  16.4613
20  16.3636
21  16.3636
22  16.1384
23  16.1384
24  15.3388
25  15.3388
26  14.818
27  14.818
28  14.5717
29  14.086
30  13.0851
31  13.0851
32  12.6208
33  12.6208
34  12.0039
35  11.7105
36  11.7065
37  11.6281
38  11.6281
39  10.9456
40  10.7573
41  10.7018
42  10.3846
43  10.3846
44  10.3846
45  10.3071
46  10.041
47  10.041
48  10.0214
49  9.59287
50  9.59287
51  9.59287
52  9.16142
53  9.16142
54  9.16142
55  8.93726
56  8.93726
57  8.88748
58  8.88748
59  8.88748
60  8.6008
61  8.6008
62  8.6008
63  8.37214
64  8.37214
65  8.37214
66  8.37214
67  8.37214
68  8.37214
69  8.00183
70  8.00183
71  8.00183
72  8.00183
73  7.72884
74  7.72884
75  7.72884
76  7.72884
77  7.72884
78  7.72386
79  7.72386
80  7.72386
81  7.33991
82  7.33991
83  7.33991
84  7.18577
85  7.18577
86  7.18577
87  7.18577
88  6.55986
89  6.55986
90  6.55986
91  6.2917
92  6.2917
93  6.2917
94  6.2917
95  6.2917
96  6.2917
97  6.2917
98  6.2917
99  6.2917
100  6.2917
101  6.2917
102  6.2917
103  6.2917
104  6.2917
105  6.2917
106  6.2917
107  6.2917
108  6.2917
109  6.2917
110  6.22525
111  6.22525
112  6.22525
113  6.22525
114  6.22525
115  6.22525
116  6.22525
117  6.22525
118  6.22525
119  6.22525
120  6.22525
121  6.22525
122  6.22525
123  6.22525
124  6.22525
125  6.22525
126  6.22525
127  6.22525
128  6.22525
129  6.22525
130  6.22525
131  6.22525
132  6.22525
133  6.22525
134  6.22525
135  6.22525
136  6.22525
