1  30.3163
2  29.2204
3  28.148
4  24.839
5  24.1281
6  23.9198
7  23.1112
8  22.8318
9  21.8946
10  21.5234
11  20.9571
12  20.3423
13  19.6455
14  19.6455
15  19.1717
16  18.9317
17  18.9317
18  18.9317
19  18.2432
20  17.6858
21  17.3875
22  17.3875
23  16.7337
24  16.7337
25  16.08
26  16.08
27  16.08
28  14.6388
29  14.6388
30  14.59
31  14.1823
32  14.1354
33  14.1354
34  14.1306
35  13.9098
36  13.6788
37  13.6272
38  13.6272
39  13.6272
40  13.5949
41  13.1558
42  13.1558
43  13.1558
44  13.1558
45  13.1069
46  13.1069
47  12.3081
48  12.2593
49  12.2593
50  12.2593
51  11.9562
52  11.8468
53  11.8468
54  11.8468
55  11.8468
56  11.5437
57  11.5437
58  11.5309
59  11.5309
60  11.493
61  11.493
62  11.493
63  11.493
64  11.493
65  11.2891
66  11.2891
67  11.2891
68  11.1723
69  11.1723
70  11.1723
71  11.0356
72  11.0356
73  11.0356
74  11.0356
75  10.9187
76  10.9187
77  10.9187
78  10.8385
79  10.8385
80  10.8385
81  10.8029
82  10.8029
83  10.8029
84  10.7711
85  10.7711
86  10.7711
87  10.7711
88  10.7711
89  10.7711
90  10.7711
91  10.7711
92  10.7711
93  10.7711
94  10.7711
95  10.7711
96  10.7711
97  10.7711
98  10.7711
99  10.7711
100  10.7595
101  10.747
102  10.747
103  10.7352
104  10.7352
105  10.1457
106  10.1457
107  10.1457
108  10.1457
109  10.1457
110  10.1457
111  10.1457
112  10.1457
113  10.1457
114  10.1457
115  10.1457
116  10.1457
117  10.1457
118  10.1457
119  10.1457
120  10.1457
121  10.1457
122  10.1457
123  10.1457
124  10.1457
125  10.1457
126  10.1457
127  10.1457
128  10.1457
129  10.1457
130  10.1457
131  10.1457
