-0.410123  0
-0.440792  0.0306683
-0.430167  0.0206494
-0.43411  0.0151245
-0.428501  0.0129891
-0.425098  0.0111381
-0.424922  0.00941506
-0.422809  0.00842291
-0.414629  0.01105
-0.417274  0.0102312
-0.413156  0.0101292
-0.4163  0.00976641
-0.421734  0.0104994
-0.426894  0.0110054
-0.428157  0.010323
-0.428941  0.00968809
-0.419289  0.0132657
-0.418471  0.0125338
-0.418856  0.011862
-0.41992  0.0113035
-0.421768  0.0109094
-0.421639  0.0104025
-0.422395  0.00996863
-0.423135  0.0095729
-0.424052  0.00922771
-0.424207  0.00886705
-0.422948  0.00862474
-0.423405  0.00832357
-0.42273  0.00805974
-0.423253  0.00780399
-0.423544  0.00755365
-0.423817  0.00731889
-0.425289  0.00724474
-0.425219  0.00702878
-0.425736  0.00684458
-0.426211  0.00666867
-0.426295  0.00648648
-0.425663  0.00634503
-0.42634  0.00621715
-0.426434  0.00606045
-0.424444  0.00623669
-0.425098  0.00612133
-0.425453  0.00598786
-0.424886  0.00587767
-0.425405  0.00576898
-0.425555  0.00564417
-0.424886  0.00556322
-0.425473  0.00547763
-0.426111  0.00540254
-0.425836  0.00530053
-0.426272  0.00521384
-0.427213  0.0051985
-0.428015  0.00516206
-0.428566  0.00509541
-0.428891  0.0050125
-0.429363  0.00494476
-0.430017  0.00490099
-0.428784  0.00497098
-0.429673  0.00496617
-0.429915  0.00488869
-0.430584  0.00485421
-0.430902  0.00478587
-0.430919  0.00470932
-0.430598  0.00464626
-0.430323  0.00458248
-0.429532  0.00458125
-0.429142  0.00452919
-0.428966  0.00446556
-0.429168  0.004405
-0.429589  0.00436198
-0.429684  0.00430115
-0.429941  0.00424879
-0.430002  0.00419063
-0.42919  0.00421277
-0.429256  0.00415675
-0.429644  0.00411998
-0.429439  0.00407127
-0.429761  0.00403156
-0.429457  0.00399177
-0.429852  0.00396132
-0.430071  0.00391826
-0.430369  0.00388159
-0.430753  0.00385376
-0.430485  0.00381703
-0.430471  0.00377188
-0.430688  0.00373404
-0.430395  0.00370246
-0.430437  0.00366039
-0.431121  0.00368302
-0.431244  0.00364394
-0.430537  0.00367224
-0.430364  0.00363623
-0.430958  0.00364557
-0.431246  0.00361807
-0.431507  0.00358928
-0.431682  0.00355601
-0.43134  0.00353577
-0.431644  0.00351273
-0.431824  0.00348172
-0.43188  0.00344718
